Date,A,AA,AAPL,ABBV,ABC,ABT,ACE,ACI,ACN,ADBE,ADI,ADM,ADP,ADSK,ADT,AEE,AEO,AEP
2010-12-09,26.012081014,,41.2600293406,,28.7829315694,19.080947394,52.4619515395,294.259689189,38.7030706147,28.6,31.8475206248,25.9891410953,34.6429563865,38.09,,21.1892722661,11.6347999791,27.0330087785
2010-12-10,26.3470591926,,41.3635802301,,29.1460085996,19.2793277085,53.1496880471,299.672648901,39.614037307,28.71,31.5217788718,26.5270241075,34.6429563865,39.11,,21.3389668776,11.6574651739,27.2393676241
2010-12-13,26.4564398224,,41.5068094978,,28.5197007225,19.2226476187,53.7404360728,301.165879167,39.8222582653,27.81,31.3714365242,26.2047211915,34.6020072655,38.55,,21.3689057999,11.6121347843,27.4151547889
2010-12-14,26.5931656096,,41.3287406785,,28.9917008618,19.453416556,53.7933388811,300.325937142,40.412217647,28.15,31.3129700557,26.0915950024,34.8663152284,38.92,,21.5784782561,11.4232581613,27.5756561133
2010-12-15,26.3060414564,,41.3377731548,,29.2912394117,19.4817566009,53.8819897362,297.899437961,39.9957757305,27.72,31.0206377132,25.8013089324,34.6950734496,38.31,,21.2341806495,11.4761436158,27.3005109858
2010-12-16,27.1674139158,,41.4526146397,,29.6633933677,19.6598940262,54.5114108075,300.139283359,40.4903005063,28.52,31.1375706502,25.912300665,34.8812058179,38.71,,21.2192111884,11.6574651739,27.5527273527
2010-12-17,27.7143170646,,41.3700319989,,30.1172396554,19.5951167806,54.121347045,299.299341335,43.6569942464,28.79,31.3129700557,25.6390902462,34.8886511126,39.13,,21.2566348413,11.4988088105,27.5068698314
2010-12-20,27.7758436688,,41.576488601,,30.2987781705,19.5424852686,54.0415612754,312.458433049,42.2428269049,29.1775,31.3380271136,25.8269224091,34.8216434601,39.39,,21.136879152,11.1512758241,27.4839410708
2010-12-21,27.912569456,,41.8339141767,,30.6255474977,19.4331736667,54.7862284584,325.430870981,42.277530398,30.93,31.7222353352,25.7415441532,34.8812058179,39.65,,21.0545471157,11.1588308891,27.3616543474
2010-12-22,28.0698041113,,41.9571429611,,30.9886245279,19.3683964212,55.0876413657,321.137833967,42.1994475386,30.6475,31.3881412295,26.1172084792,34.9258775863,39.62,,21.1817875355,10.9246238765,27.4839410708
2010-12-23,28.0766404006,,41.7558477741,,31.2246245976,19.3562506876,55.0787762802,321.511141534,41.9391713408,30.85,31.4633124033,25.7927711068,34.6355110918,39.31,,21.1743028049,10.9170688116,27.4533693899
2010-12-27,28.6577249962,,41.8952059805,,31.13385534,19.1821618402,55.0167206817,319.364623027,41.8610884815,30.95,31.8391682722,25.6903171997,34.6727375654,39.13,,21.2566348413,10.9321789414,27.4227977091
2010-12-28,28.3774371325,,41.9971439278,,31.0340091567,19.1862104181,55.2206176484,320.951180184,41.6268399034,30.92,31.3630841716,25.4256446064,34.6429563865,39.01,,21.3090279553,10.8415181624,27.5527273527
2010-12-29,28.5004903409,,41.97391756,,31.4424708157,19.1983561516,55.2117525629,322.911044908,42.1820957921,30.97,31.4382553453,25.4000311296,34.5982846181,39.23,,21.0919707686,10.969954266,27.6062277941
2010-12-30,28.4321274473,,41.7635898966,,31.061239934,19.2590848193,55.2915383325,329.070619753,42.0085783269,30.57,31.7055306299,25.5280985135,34.5685034392,38.79,,21.0096387322,11.1588308891,27.5527273527
2010-12-31,28.3227468176,,41.6216509827,,30.9704706764,19.3967364661,55.1851573064,327.204081921,42.0693094397,30.78,31.4633124033,25.6817793741,34.4568240182,38.2,,21.0994554991,11.0530599802,27.4992269112
